,place_id,name,rating,user_ratings_total,types,business_status,price_level,formatted_address,lat,lng,open_now,photos,plus_code,icon
8845,ChIJk-AdeBL9yEwRu5JHyWnpRrA,Fuoco,4.6,275.0,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,2.0,"1463 Boulevard Lionel-Boulet Suite 109, Varennes, QC J3X 1P7",45.6320479,-73.3885622,False,"[{'height': 788, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101854529764288957646"">A Google User</a>'], 'photo_reference': 'ATtYBwJojz8mMQgctpZemh54X9pZnBDRrj1DYgHPRYSyZXb4UBb4rtM73Db76sjlEem7Lr1vnsvlMsExchO3WfhkQL0vJmxiLeB_HcTmCLs_KpK716Ib935fUhhXjKG19xsJqYkI5RtM0crjmVXbpv2qJR9AWyOMrZ7-WA1gbLrgkYsU2CU5', 'width': 940}]","{'compound_code': 'JJJ6+RH Varennes, Quebec', 'global_code': '87Q8JJJ6+RH'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
8890,ChIJr--L4hb9yEwRLDpTIiAuKWU,Resto Pub La Méchante Virée,4.4,466.0,"['restaurant', 'meal_delivery', 'bar', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,2.0,"1463 local 103, Boulevard Lionel-Boulet, Varennes, QC J3X 3P7",45.6324446,-73.3887944,False,"[{'height': 2736, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112398049947294332010"">Valerie Lefebvre</a>'], 'photo_reference': 'ATtYBwLNP90Tm6Z1kfdomB6NQTQbuiZIJZhQsnbBJO2C6RjJgpmAQ8ZDGQdcous-NZDpzU79uA582_1FeTLSfv---xcVdkJanawST2bl-82N-dVQ4XqeE7DJPBcbL3kxCSeT_TNRr26Odq0nVL-eQfheqaaGopKiVZ0d7FEAQR761rQCu_Ey', 'width': 3648}]","{'compound_code': 'JJJ6+XF Varennes, Quebec', 'global_code': '87Q8JJJ6+XF'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
8892,ChIJ1WSs7wz9yEwRH57rRZQ4FAU,ComptoirV,4.4,53.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,2.0,"1625 Boulevard Lionel-Boulet local 101, Varennes, Quebec J3X 1P7",45.6251335,-73.3810958,False,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106660775476903440215"">Moustapha Mamlouk</a>'], 'photo_reference': 'ATtYBwJrKzLMW721in-kBIwAGpLZoSJA4v7Y1tyI2cIkOXkLkET2bTbSJAzm3wUAjfa7OxCv0EgdC1v9zOpwrUsQ4-PXKvVkM-IUoy9I32ta1KxVLSZKVtNrrK3l_7esAI_iaW5FcPa1tlc2a2rItkpU3TOQ-w5AM_-1aLc77qVtbbS4Dj8h', 'width': 5312}]","{'compound_code': 'JJG9+3H Varennes, Quebec', 'global_code': '87Q8JJG9+3H'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
8915,ChIJ3YOnJhTjyEwR8FIkyACx4J8,Restaurant M. Patate,4.2,277.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,1.0,"1607 Rte Marie-Victorin, Varennes, Quebec J3X 1P7",45.6670533,-73.4333211,False,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114487853139305895248"">Arturo Rivero</a>'], 'photo_reference': 'ATtYBwIEnGiEEtmaMpJxfx-spfu4pizSYe-dcm1Yrffm4fTCxbbNU8DOhAgn1DPcIvx9pRz_IvX9wACGBC98x7txhnFkCXG0DhmAJlHdfaZKgPbMIhV3ssxah7PekoL9b55kHIuaDsfs1OzxKJUpEIKFYAwXvOWvbo9jrjZ2kdqFugcPjF0', 'width': 3024}]","{'compound_code': 'MH88+RM Varennes, Quebec', 'global_code': '87Q8MH88+RM'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
8918,ChIJnYdioCn8yEwRPjMEvFAVH80,Restaurant Miss Linda,4.2,206.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,2.0,"346 Rue Principale, Saint-Amable, QC J0L 1N0",45.6389088,-73.31253869999999,False,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102028942219483119795"">nicolas gagnon</a>'], 'photo_reference': 'ATtYBwK2oFOK-83OQd5xlMmWsofmLkcEc1iBesZVwNtvsXOnVAn95svPSnzmO7-DlwkHocUyY0V1oBuBsvde4_1zuxvp6Z1l10sAUK5Yd0caLo9q9k44mF1yuxaxDFpUkuA26K45avQcH-cpE5QE1xlX8iYvpIueiYWIxWFnn9HoPwdxKXKe', 'width': 4160}]","{'compound_code': 'JMQP+HX Saint-Amable, Quebec, Quebec', 'global_code': '87Q8JMQP+HX'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
8920,ChIJxQvqqvj9yEwRZObB1z3TsYg,Crêperie Du Village,4.3,109.0,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",OPERATIONAL,2.0,"801 Place de l'Abbé Théoret Local 4 & 5, Sainte-Julie, Quebec J3E 1N8",45.5981831,-73.3409108,False,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101752940789708320298"">Fred Corneli</a>'], 'photo_reference': 'ATtYBwLdTmTen-nTBeDj3qdHGvlz-eZkGrIXOFd7rGdtLj_vvDZ_8YUB5WwmHyyfrIvp9t-La0hPNCfRu2p9Kg-MgSHeG90lL17RBC14qOZmyO7AIIPn35f7mc0OkjKy2jyvc7-u8QTJqMYgsJWLWYUX725CK25CIQcGmdZO64SyGX2BX9em', 'width': 4032}]","{'compound_code': 'HMX5+7J Sainte-Julie, Quebec', 'global_code': '87Q8HMX5+7J'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
8925,ChIJv9mCvwECyUwRxFPSLSm3sUg,Ste-Julie Pizzeria,4.3,201.0,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"1646 Rue Principale, Sainte-Julie, QC J3E 1W7",45.5941378,-73.3381526,False,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113154733414212981068"">A Google User</a>'], 'photo_reference': 'ATtYBwICyXfyn_ic1B_oxIF3O-txy0nRq1n4bqlSQndaKh4pHIP4tq5tRtYeW23byWeTKBgEI9ugC2WbPT2VPZJZrchWZAsh9WJcC84Ek8xqF35bCKDI9cf9qRUQ-SkDM0Owr7V_64wJ6FfE3nVo86_xe4Upbf02fT7671srdEiP7yDLB_PK', 'width': 3024}]","{'compound_code': 'HMV6+MP Sainte-Julie, Quebec', 'global_code': '87Q8HMV6+MP'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
8929,ChIJYUJejLT9yEwRSojRpM4xS9c,Tim Hortons,3.8,125.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,1.0,"1411 Montée Ste Julie, Sainte-Julie, QC J3E 1Y2",45.6142322,-73.3656462,False,"[{'height': 4048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109553085909048586425"">Kirill A.</a>'], 'photo_reference': 'ATtYBwKt8p88PqLISh2mwdfl7VQXr_dpjApPcwdeJc66LUt-9DOaTu7U87yfBK95uQFqpd27yVdHaMo758_WkgyBqgPeNfsxi6WDX81ENMWILAVZMZ4PaDHNlt-V5-ctxOy4KOXzJkoa_TC6zaKNyyiZhEjlwV3yNBHflPp2pmtwAbJ8uflc', 'width': 3036}]","{'compound_code': 'JJ7M+MP Sainte-Julie, Quebec', 'global_code': '87Q8JJ7M+MP'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
8932,ChIJweS8AAACyUwRVEBLqHVbdFo,Pataphil,4.5,334.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,2.0,"1499 -A Rue Principale, Sainte-Julie, QC J3E 1R5",45.5975,-73.335,False,"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112648101419331559614"">David Miljour</a>'], 'photo_reference': 'ATtYBwLwmtqftRf5_2MARqtE0peCEqNHy9U1a4E6ZzyHe5souLqTpDwaI12DMoMLa4VBi7JLyLHh0MtnDBmNUsZOVCFD-qTpvJ_fuAu6D-i7PQpbgxDiLysCEHd7kdzmKGTE9QOij-qr2Xies4c6yuCVgdkK3BETaA-HXv7eYgcWGuGAl-C5', 'width': 3968}]","{'compound_code': 'HMW8+X2 Sainte-Julie, Quebec', 'global_code': '87Q8HMW8+X2'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
8935,ChIJnaABZLUByUwRKkASXeAe5L8,Fromagerie Victoria,4.5,345.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,2.0,"420 Rue Murano, Sainte-Julie, Quebec J3E 0G5",45.5819892,-73.3207834,False,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116714959345446700246"">Francis Grenier</a>'], 'photo_reference': 'ATtYBwL9om3OmzN90kMt2dGE2NKwkiSr5ZgKWnvSSMbwnX4oQkGPuVD66esRjCrGt2N-N1E8WwgLruDOleBSRTY1ofLpyDAAcqIl_DoIYMSTtM46DFRC5eMMGAXhE2mIGfAcOsDGTX08qLEpjvN9Xj7GnuZymDnkgzVS2ZEf_ivGqO_GpjEQ', 'width': 4032}]","{'compound_code': 'HMJH+QM Sainte-Julie, Quebec', 'global_code': '87Q8HMJH+QM'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
8956,ChIJSxaSLjHjyEwRUhqqTVF4tD4,HUGO cuisine du marché,4.6,114.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"2208 Rte Marie-Victorin Local 102, Varennes, QC J3X 1R4",45.6820558,-73.4375282,False,"[{'height': 642, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116436257968580116167"">A Google User</a>'], 'photo_reference': 'ATtYBwJQ24YKQogCVfxHDOJVmtU-_t6dpTt9ZUK95KE609QBmfF7XOdp-fBxaqKQs_DpDZ2B-_UndF0kevk-bXby24a7ZELY_Rh5-7TgJaQdWpuMhKFfqrV_81_Qw7PdG0C_goJ4RQ3saI8odp3RcFTBXeSzrg-NRcajrfqtub8ElthNq6iy', 'width': 649}]","{'compound_code': 'MHJ6+RX Varennes, Quebec', 'global_code': '87Q8MHJ6+RX'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
8969,ChIJBQ9np2HSyEwRP9cxdzRrGiQ,Restaurant La Belle Sainte-Sophie,4.2,214.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,1.0,"11735 Montée Sainte Marianne local 450, Mirabel, QC J7J 0S1",45.6763534,-73.9358596,False,"[{'height': 865, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100548076393749876731"">Casnapette Chicoine</a>'], 'photo_reference': 'ATtYBwLKi19zRzcUe6jgf2Jm7rQk35dY0HipcZy8BgSHZcwXWDyPSBB0r8Dck6z0AKezXnps-xggoEhbvcUbQ8c5ngzmGUADrEg7R2SbeomIvrg68pgdY46yxXTW9CTCSFtdFbLVr15CBvLGTjaztVuh5flBeqU983AxJWcW8MJG2DorvdVw', 'width': 1253}]","{'compound_code': 'M3G7+GM Mirabel, Quebec', 'global_code': '87Q8M3G7+GM'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
8972,ChIJufhsHubVyEwRw4tEHoG2jUw,Pic Bois Bistro Taverne Mirabel,4.5,473.0,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"12300 Rue de Chaumont #200, Mirabel, QC J7J 0T8",45.6788058,-73.9232613,False,"[{'height': 1350, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103874114040894770971"">Lissa Maisonneuve</a>'], 'photo_reference': 'ATtYBwKTnyjQ7Yu_mO1FH3WNhjpx7Ws9uN2LgFcPJki9OmoZ5p8yO_SYKbjOUa5jYv3uIhBsrcNEJwt3L79zAySyddFFsABTwa93xcpiK-N_H8fLPJOvNgPRooI-JBNH5FHl8jJ2c8wJZX26keLz6SAydVn0WlFypvm2TlP8iLh8IVSrVFsK', 'width': 1080}]","{'compound_code': 'M3HG+GM Mirabel, Quebec', 'global_code': '87Q8M3HG+GM'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
8978,ChIJY9csYs8pyUwRo6Cdw1BtNt4,Barbies Resto Bar Grill,4.0,1146.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,2.0,"1343 Boulevard Michèle-Bohec, Blainville, QC J7C 0M4",45.678642,-73.9102825,False,"[{'height': 4339, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108531508115268278943"">A Google User</a>'], 'photo_reference': 'ATtYBwIrT4nGLb2pZFKRn67f-K6Goo5FIyFKzmZ0NHSuJM047gzn2c4r66jZHPUqv9OMy3Jw8y61khVHgufQ721VV5-5YjffeYtwn9FnSmzLl7Slx3jUZJMjsrCS2u1o4Tck6pYJgoaxM-DUfVPmD52CRGWNVGfD-m89fmiQmXIJj5RT8OUd', 'width': 4339}]","{'compound_code': 'M3HQ+FV Blainville, Quebec', 'global_code': '87Q8M3HQ+FV'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
8982,ChIJ98AP6KwryUwRfIwy5zrmC6g,L’entêté Microbrasserie,4.5,114.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"15400 Rue Charles, Mirabel, QC J7J 0V9",45.67528009999999,-73.9722543,False,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110953283935401366402"">A Google User</a>'], 'photo_reference': 'ATtYBwKdg-deMhbEbsSSI8ZkrJy8YzIQ2GSjHx4txIuxpaMhSKzuClyyfrPcwpaW9lNn0TZfxGNNeJK_RVTDCLXH1H8XpXlhcjWEha8FEsoBdvO0e7yMVavhfIYiWc-H_rmC7HeK4Y2_DjZvo48OFqZlvkOXoQQ7IL8f-ZIlxpB6VEGuHvyZ', 'width': 1920}]","{'compound_code': 'M2GH+43 Mirabel, Quebec', 'global_code': '87Q8M2GH+43'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
8983,ChIJEXSsooEpyUwR2d-4MDORu9I,Mondo Brasserie,4.0,58.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"1405 Boulevard Michèle-Bohec local 101, Blainville, QC J7C 5L4",45.6795323,-73.9134207,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108840173952939834411"">SANKALP RAUL</a>'], 'photo_reference': 'ATtYBwKIqw7BBOj2uPxMzIC5ISUJTnSKsvEK_EIONoNPSJVhGQqUZlox-uROyO6-ua_H2EeJcHS3HlRBNDvaFDhYeB7tz3PawMG-zPCVucSNj8cDJyYhQKCHwDUDM2hP2I3AKWIrm3I4fCrGsHbmVzM8w4wBMJOk3YXWX_2ypSpsbMvoBKfp', 'width': 3000}]","{'compound_code': 'M3HP+RJ Blainville, Quebec', 'global_code': '87Q8M3HP+RJ'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
8984,ChIJuTbtwfspyUwRxRtaGxoBI3g,Amir,3.9,315.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,1.0,"18285 Boul de Versailles, Mirabel, QC J7J 0R6",45.6786627,-73.92046309999999,False,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105723113508219916434"">Qiot Riot</a>'], 'photo_reference': 'ATtYBwIt8A_G8sMszaApjHTX5Fau1b_A1nO0vEaGkBkt8kUuCtYPW1wzOmaKIsXgHm_xkhbNsk12XnVfazkiqSr9PmlZxbtaCSmMKvdyRqQXdI79wtO3kKDmvvc4i4uE5HYfw5RqAOVtEggNqUUtIZouUQtDJ755-3wGIpJO1FDHxxYkbNs7', 'width': 2048}]","{'compound_code': 'M3HH+FR Mirabel, Quebec', 'global_code': '87Q8M3HH+FR'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
8987,ChIJRa5tNt3VyEwRRCypqMeHZyk,Avocado Sushi Express,4.5,68.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"13826 Boulevard du Curé-Labelle, Mirabel, QC J7J 1K9",45.7050153,-73.9292481,False,"[{'height': 1989, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102823298712427689919"">A Google User</a>'], 'photo_reference': 'ATtYBwIca387JDkQLLRTH1n7fw21uFajcN2birWrzCYXdffmvj8LHlllpIOXCXHGiKp68CnTfHVXgD4kQpK2qVuEIlrJKteldkTnhjTX7tDNZRUac0stjK_t7B_vCSdOLiNYjxloUkiW9iUCGDmJ3IVKOquz2T8qdDU5DH7Wz7UoQYBh6fhJ', 'width': 2048}]","{'compound_code': 'P34C+28 Mirabel, Quebec', 'global_code': '87Q8P34C+28'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
8988,ChIJS9ExHfDVyEwRRd0Y9_0GgvE,Boston Pizza,4.0,812.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,2.0,"545 Rue Charles #17, Mirabel, Quebec J7J 1P3",45.6948893,-73.9358419,False,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117627512456399612403"">Maria Tatiana Calderon</a>'], 'photo_reference': 'ATtYBwJ8ffmPkH1d5DITm3OVQOuCva8YaDqow0bxy3CIhEOTUVRpPXQztxQvAAPXNnLr4P_OKrzsRsvGSPAl2NMCRhznGdCMifDbmdv5lCc1YV_rkNbmR60uaLzvCiO3jkz7wub590ABi95cCFbRmOxmmlrw1YTis355Qxtfx3WDfgOsqvFL', 'width': 3024}]","{'compound_code': 'M3V7+XM Mirabel, Quebec', 'global_code': '87Q8M3V7+XM'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
8991,ChIJSSLZXuUpyUwRZXh0Z-XoFO4,A&W Canada,4.1,208.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,1.0,"19001 Chemin Notre Dame Suite 627 Suite 627, Mirabel, QC J7J 0R6",45.67357,-73.92005,False,"[{'height': 280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108273578502807061228"">A&amp;W</a>'], 'photo_reference': 'ATtYBwKi286WNO0JhU_EVAI1UFKJv9VIpEV-_FNWM5JSzNZPFi4TFC-8THCYRRGG_QT8xLBUFqjFY_D4iV3yltdEash6rSU409zyfnPs1oH1o8YJe9Do_am272E4T0oyAoEw0h-2a6sHUYbcMlLQxvNC1pZJAOioFFlePpomcfza_dakQr8K', 'width': 500}]","{'compound_code': 'M3FH+CX Mirabel, Quebec', 'global_code': '87Q8M3FH+CX'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
8993,ChIJDV87qHkoyUwRZMupNYPl3fw,Anna Pizzeria Restaurant,4.2,257.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,1.0,"76 Rue St-Charles, Sainte-Thérèse, QC J7E 2A6",45.641537,-73.85,True,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116267866857909421147"">Pigeon Sannom</a>'], 'photo_reference': 'ATtYBwIALwjOgYXOyLJ0Y3JO7S-awzG9FDcFdc7nz9Vb4lSMsj_n03sC_glo-GH6wnLmWTUmNVs8Lvf8eVxxb8_EEoDl1411cuWkcq-4n7S02sG6FqLtRNtOe4JZRVciVA4k5xgUKToBbHHTpQhHtYY5TpLD8R4K_rd5qBIqjZVzcjQL-liy', 'width': 4032}]","{'compound_code': 'J5R2+J2 Sainte-Thérèse, Quebec', 'global_code': '87Q8J5R2+J2'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
8994,ChIJKZmr_uIpyUwRgDJ_4eREVWo,ThaiNsushi (Livraison Disponible),4.2,184.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,2.0,"1355 Boulevard Michèle-Bohec, Blainville, QC J7C 0M4",45.6792083,-73.9107867,False,"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117912001132796058681"">Robert Thibodeau</a>'], 'photo_reference': 'ATtYBwKVEIrdPX4_28A0-286I4PSa51w49VUvU0HWx5xl63_8Sgo4R_-SsmBNvluKIr5AHpiwy5bxYO0KZgRDuaSWXb91iai1siIZ_99q-qE5NdUP3ihCNiBp4gUvHAs6T6U90ddfzifx6WAJZenR7aB_AWOlHab1LtNgVCTrmXbeOFpmZAZ', 'width': 2048}]","{'compound_code': 'M3HQ+MM Blainville, Quebec', 'global_code': '87Q8M3HQ+MM'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
8995,ChIJi0JDpkQpyUwRPgQnqM-mja4,Küto Comptoir à Tartares Blainville,4.4,143.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,2.0,"1323 Boulevard Michèle-Bohec, Blainville, QC J7C 5L4",45.6781342,-73.9088798,False,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105739066804937391635"">105739066804937391635</a>'], 'photo_reference': 'ATtYBwJyJp1e4kvpGMiCNDYunYVo438n97RXOnxQsRGaar5PK3OQ5X4aan9PMqxt0RroTstM-E99s89HDwAPd5XdwLlosN7Iv1mmZwJLP095ZIb77F0CU9Oz6BexZ_Rh_Vz8SqnG1uZNt7KVRflJ9FWY1rjy9Y7Ayq-TC_FIRlFG8lyKvpM-', 'width': 1960}]","{'compound_code': 'M3HR+7C Blainville, Quebec', 'global_code': '87Q8M3HR+7C'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
9014,ChIJT_19S3kpyUwR9MlkmuYN8Aw,Industria Pizzeria + Bar,4.3,337.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"1323 Boulevard Michèle-Bohec #101, Blainville, Quebec J7C 0P8",45.67824539999999,-73.9090264,False,"[{'height': 2208, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108990198128923280780"">Chantal Fournier</a>'], 'photo_reference': 'ATtYBwIkLmQGkmyZND23LrVAteaNIHFSJMGkIKqeOU6bAUkgrzFdUDhE0IYjrpwqhAWE88w-cjTgJcvDjBprTNu4M7CGjbCcz44BrHGx_NuHy17DTEKXUnz8Z4jjLeYlVpsVKuJd7zos_t9j5posp-XSvp-8iSaz04TBu9DX4l9AQ18_GfYT', 'width': 1242}]","{'compound_code': 'M3HR+79 Blainville, Quebec', 'global_code': '87Q8M3HR+79'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
9016,ChIJtfiB_-IpyUwRkuYhDMqvEXo,Petinos Blainville,4.4,490.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,2.0,"1435 Boulevard Michèle-Bohec, Blainville, QC J7C 0M4",45.6799808,-73.9140489,False,"[{'height': 3492, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104074688041509673524"">Melissa Langlois</a>'], 'photo_reference': 'ATtYBwKj2TPGSaFh0smM21ScfrYZXEhzTKNQfyRCMhql_pgsnujXiTuNK-bMuV6JaZWkMULp3yQ5kBFGoSJMJm0IQ9FjzWZbOJ01chYJ1QcX_hKZW1s3Q4-WDTwy6zVADcVXE08OtZ06FpaepX4ybHTCkK1xyM4NA3tBPIxjjX80jvcDB3Pr', 'width': 4656}]","{'compound_code': 'M3HP+X9 Blainville, Quebec', 'global_code': '87Q8M3HP+X9'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
9020,ChIJ4ZLAqjYoyUwR9lAuD8aHP5k,Tim Hortons,4.0,555.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,1.0,"350 Boul De La Seigneurie O, Blainville, Quebec J7C 5A1",45.6633682,-73.87991980000001,True,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105417188989010999410"">Tim Hortons</a>'], 'photo_reference': 'ATtYBwLzOP1QtjEcHThPhksITfUn8d9Mw8RHs3lRsqksW0xqDU3__LO53djTwki4TlkaMdy5dlmVIv-PgYVLOQ6UrZJ6TszDWc2yFM3FyRTlq9oBJ9xRSvKtaAnGISCcJ-HkU-oY4bP053dWK-bK8GMDfMBXjXqOTxh3k0_xKTL9uIxmFydp', 'width': 960}]","{'compound_code': 'M47C+82 Blainville, Quebec', 'global_code': '87Q8M47C+82'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
9021,ChIJNwFj0RUoyUwRN2e4tiQVUxs,Pub Chienne à Jacques,4.3,608.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,1.0,"625 Boulevard du Curé-Labelle #2, Blainville, Quebec J7C 2J1",45.659357,-73.85942519999999,True,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109579904931801177861"">Loic Colliou</a>'], 'photo_reference': 'ATtYBwK2fYcotytZbehiqXJjdOQnoM8Tp_5rAWHjZDVLfpDas-M9T9aYBC1QPmoddzo11BDjzqcn1XZGxtpqJinmMthCM4VRrMhPsfdRvK6gdcIB3GApXmZ9scuhKW_04-XtJOMASdikMrT8PwXicSfymeXkx7IR5uediiFW4iWbrH88BIgE', 'width': 3024}]","{'compound_code': 'M45R+P6 Blainville, Quebec', 'global_code': '87Q8M45R+P6'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png
9028,ChIJ77ofSOXVyEwRSdapTrMSRdQ,Eggspress,4.4,472.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,2.0,"17665 Rue Charles, Mirabel, QC J7J 1P3",45.69619340000001,-73.9341044,False,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108989479580274642279"">Julien Hébert</a>'], 'photo_reference': 'ATtYBwLmaXjZstUIamkuZxaH0jGF88ktd9TNuCNVSb4d7JCwPdId6AhKxsF3SQNWRA4zFuRWrZjk4PdPY4N5qmtq4GGwFt7wiynxXRIJOJ96QxlpVYXKaoKFMBOMIlxZWcTIB4ffHrwyY3NlLOp4B1vFpy0iq8abE43pNvAzEUrbji0tn7OP', 'width': 4032}]","{'compound_code': 'M3W8+F9 Mirabel, Quebec', 'global_code': '87Q8M3W8+F9'}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
