,place_id,name,formatted_phone_number,opening_hours,website
1847,ChIJq5HZeiwiyUwRQvuM3m-jcPI,Quesada Burritos & Tacos,(450) 975-8226,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1930'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '1930'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '1930'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '1930'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '1930'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '1930'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '1930'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: 10:00 AM – 7:30 PM', 'Tuesday: 10:00 AM – 7:30 PM', 'Wednesday: 10:00 AM – 7:30 PM', 'Thursday: 10:00 AM – 7:30 PM', 'Friday: 11:00 AM – 7:30 PM', 'Saturday: 11:00 AM – 7:30 PM', 'Sunday: 10:00 AM – 7:30 PM']}",http://www.quesada.ca/
1848,ChIJXyPeBC0iyUwRijhYYwIkC80,Karam Restaurant,(450) 667-5666,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1200'}}], 'weekday_text': ['Monday: 11:30 AM – 9:00 PM', 'Tuesday: 11:30 AM – 9:00 PM', 'Wednesday: 11:30 AM – 9:00 PM', 'Thursday: 11:30 AM – 9:00 PM', 'Friday: 11:30 AM – 9:00 PM', 'Saturday: 12:00 – 9:00 PM', 'Sunday: 12:00 – 9:00 PM']}",http://www.restaurantkaram.com/
1849,ChIJ3xPuTc0jyUwRjPfPcu0Krh8,Pizza Pizza,(514) 737-1111,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '0100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 2, 'time': '0100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 3, 'time': '0100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 4, 'time': '0100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 5, 'time': '0100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: 11:00 AM – 1:00 AM', 'Tuesday: 11:00 AM – 1:00 AM', 'Wednesday: 11:00 AM – 1:00 AM', 'Thursday: 11:00 AM – 1:00 AM', 'Friday: 11:00 AM – 2:00 AM', 'Saturday: 11:00 AM – 2:00 AM', 'Sunday: 11:00 AM – 1:00 AM']}",https://www.pizzapizza.ca/
1850,ChIJwaGXpUojyUwRNLaJWrWJV_w,Philinos Laval,(579) 640-9099,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1500'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1500'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1500'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1500'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: 3:00 – 8:00 PM', 'Friday: 3:00 – 8:00 PM', 'Saturday: 3:00 – 8:00 PM', 'Sunday: 3:00 – 8:00 PM']}",http://philinos.ca/
1851,ChIJyZ-1rjIiyUwRHylLlzt5KH4,Sushi Shop,(450) 681-8867,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1900'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '1900'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: 11:00 AM – 7:00 PM', 'Tuesday: 11:00 AM – 7:00 PM', 'Wednesday: 11:00 AM – 7:00 PM', 'Thursday: 11:00 AM – 7:00 PM', 'Friday: 11:00 AM – 7:00 PM', 'Saturday: 11:00 AM – 7:00 PM', 'Sunday: 12:00 – 7:00 PM']}",https://sushishop.com/fr/restaurant/sushi-shop-ile-des-soeurs/?utm_source=G&utm_medium=LPM&utm_campaign=MTY
1852,ChIJLapBdR4jyUwR5nR1jUdy44o,Thai Express,(579) 379-7175,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1930'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '1930'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '1930'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '1930'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '1930'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '1930'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '1930'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: 11:00 AM – 7:30 PM', 'Tuesday: 11:00 AM – 7:30 PM', 'Wednesday: 11:00 AM – 7:30 PM', 'Thursday: 11:00 AM – 7:30 PM', 'Friday: 11:00 AM – 7:30 PM', 'Saturday: 11:00 AM – 7:30 PM', 'Sunday: 11:00 AM – 7:30 PM']}",https://thaiexpress.ca/locations/?utm_source=G&utm_medium=LPM&utm_campaign=MTY
1853,ChIJKai_7jIiyUwRxcA1R67_rg4,Kitchen 73 Laval,(450) 667-3373,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1500'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '0700'}}], 'weekday_text': ['Monday: 7:00 AM – 3:00 PM', 'Tuesday: 7:00 AM – 3:00 PM', 'Wednesday: 7:00 AM – 3:00 PM', 'Thursday: 7:00 AM – 3:00 PM', 'Friday: 7:00 AM – 3:00 PM', 'Saturday: 7:00 AM – 3:00 PM', 'Sunday: 7:00 AM – 3:00 PM']}",http://www.kitchen73.ca/
1854,ChIJ4e0JIZcjyUwRukUyh87RaW4,Restaurant Terracina,(450) 973-4143,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1700'}}], 'weekday_text': ['Monday: 11:30 AM – 2:00 PM, 5:00 – 9:00 PM', 'Tuesday: 11:30 AM – 2:00 PM, 5:00 – 9:00 PM', 'Wednesday: 11:30 AM – 2:00 PM, 5:00 – 9:00 PM', 'Thursday: 11:30 AM – 2:00 PM, 5:00 – 10:00 PM', 'Friday: 11:30 AM – 2:00 PM, 5:00 – 10:00 PM', 'Saturday: 5:00 – 10:00 PM', 'Sunday: Closed']}",https://www.restaurantterracina.ca/
1855,ChIJmwT1r1knyUwRqxTuaENpzOo,Makoto Sushi,(450) 668-3331,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1700'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '1630'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '1630'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1700'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 4:30 – 9:30 PM', 'Wednesday: 4:30 – 9:30 PM', 'Thursday: 11:30 AM – 2:30 PM, 5:00 – 9:30 PM', 'Friday: 11:30 AM – 2:30 PM, 5:00 – 10:00 PM', 'Saturday: 5:00 – 10:00 PM', 'Sunday: 5:00 – 9:00 PM']}",
1856,ChIJc4Q16Y4hyUwRfYatfLHgJZg,La Belle Province (Service Au Volant),(450) 967-5023,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: 11:00 AM – 12:00 AM', 'Tuesday: 11:00 AM – 12:00 AM', 'Wednesday: 11:00 AM – 12:00 AM', 'Thursday: 11:00 AM – 2:00 AM', 'Friday: 11:00 AM – 2:00 AM', 'Saturday: 11:00 AM – 2:00 AM', 'Sunday: 11:00 AM – 12:00 AM']}",https://www.instagram.com/restolabelleprovince/
1857,ChIJvak1aTMiyUwR8GGbkcccPRQ,Tandoori Gourmet,(450) 686-2000,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: 11:00 AM – 8:00 PM', 'Tuesday: 11:00 AM – 8:00 PM', 'Wednesday: 11:00 AM – 8:00 PM', 'Thursday: 11:00 AM – 8:00 PM', 'Friday: 11:00 AM – 8:00 PM', 'Saturday: 11:00 AM – 8:00 PM', 'Sunday: 11:00 AM – 8:00 PM']}",https://www.tandoorigourmet-laval.com/
1858,ChIJDXh_qYchyUwRX-sVguYqWyQ,Restaurant Délices Antillais,(514) 409-1226,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '1900'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: 11:00 AM – 7:00 PM', 'Tuesday: 11:00 AM – 7:00 PM', 'Wednesday: 11:00 AM – 7:00 PM', 'Thursday: 11:00 AM – 8:00 PM', 'Friday: 11:00 AM – 8:00 PM', 'Saturday: 11:00 AM – 7:00 PM', 'Sunday: Closed']}",
1859,ChIJkR1uYjMiyUwR_owCY29mJMc,Boeuf Cochon Steak + Bar,(579) 640-3133,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1600'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1600'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1600'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1600'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 4:00 – 9:00 PM', 'Wednesday: 4:00 – 9:00 PM', 'Thursday: 4:00 – 10:00 PM', 'Friday: 4:00 – 10:00 PM', 'Saturday: 4:00 – 10:00 PM', 'Sunday: 4:00 – 9:00 PM']}",http://www.boeufcochon.com/en/promotions
1860,ChIJyaU1Xi0iyUwR3XgN5csnhBU,Restaurant Pho Mymy,(450) 668-6140,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2130'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2130'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2130'}, 'open': {'day': 6, 'time': '1000'}}], 'weekday_text': ['Monday: 10:00 AM – 9:30 PM', 'Tuesday: 10:00 AM – 9:30 PM', 'Wednesday: 10:00 AM – 9:30 PM', 'Thursday: 10:00 AM – 9:30 PM', 'Friday: 10:00 AM – 9:30 PM', 'Saturday: 10:00 AM – 9:30 PM', 'Sunday: 10:00 AM – 9:30 PM']}",http://www.phomymy.com/
1861,ChIJ5UowtIchyUwRCu6tIq_-94Y,Towne 380 | Steakhouse & Seafood,(450) 668-8696,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1700'}}], 'weekday_text': ['Monday: 11:30 AM – 10:00 PM', 'Tuesday: 11:30 AM – 10:00 PM', 'Wednesday: 11:30 AM – 10:00 PM', 'Thursday: 11:30 AM – 10:00 PM', 'Friday: 11:30 AM – 11:00 PM', 'Saturday: 5:00 – 11:00 PM', 'Sunday: Closed']}",http://towne380.com/
1862,ChIJu6UI2CsiyUwREZUqPOnVI3E,AU VIEUX DULUTH RESTAURANT - LAVAL,(450) 629-1611,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1500'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1500'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1500'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1500'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1500'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 3:00 – 8:00 PM', 'Thursday: 3:00 – 8:00 PM', 'Friday: 3:00 – 8:00 PM', 'Saturday: 3:00 – 8:00 PM', 'Sunday: 3:00 – 8:00 PM']}",http://www.auvieuxduluth.com/
1863,ChIJcXaVWy0iyUwR4SFVGBV69Yg,Toujours Mikes,(450) 668-3811,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2030'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 2, 'time': '2030'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2030'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2030'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2030'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2030'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 11:00 AM – 8:30 PM', 'Wednesday: 11:00 AM – 8:30 PM', 'Thursday: 11:00 AM – 8:30 PM', 'Friday: 11:00 AM – 8:30 PM', 'Saturday: 11:00 AM – 8:30 PM', 'Sunday: 11:00 AM – 8:30 PM']}",https://toujoursmikes.ca/toujours-mikes-saint-martin
1864,ChIJ9cDGOoAhyUwRraNq4Auxd2M,Restaurant Œuf tot,(450) 668-7874,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '0500'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '0500'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '0500'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '0500'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '0500'}}], 'weekday_text': ['Monday: 5:00 AM – 2:00 PM', 'Tuesday: 5:00 AM – 2:00 PM', 'Wednesday: 5:00 AM – 2:00 PM', 'Thursday: 5:00 AM – 2:00 PM', 'Friday: 5:00 AM – 2:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",
1865,ChIJ3-F6bywiyUwRPbNgl6nhhHU,Subway,(450) 933-9530,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1900'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1900'}, 'open': {'day': 6, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 7:00 PM', 'Tuesday: 9:00 AM – 7:00 PM', 'Wednesday: 9:00 AM – 7:00 PM', 'Thursday: 9:00 AM – 7:00 PM', 'Friday: 9:00 AM – 7:00 PM', 'Saturday: 9:00 AM – 7:00 PM', 'Sunday: 9:00 AM – 7:00 PM']}",https://restaurants.subway.com/canada/qc/laval/1135-blvd-saint-martin-west?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=54472&utm_campaign=evergreen-2020&y_source=1_MTQ5MjEzMzktNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl
1866,ChIJtw442wkjyUwRWZ01cvemCPM,KÒI noodle bar,(450) 682-5335,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1130'}}], 'weekday_text': ['Monday: 11:30 AM – 8:00 PM', 'Tuesday: 11:30 AM – 8:00 PM', 'Wednesday: 11:30 AM – 8:00 PM', 'Thursday: 11:30 AM – 8:00 PM', 'Friday: 11:30 AM – 9:00 PM', 'Saturday: 11:30 AM – 9:00 PM', 'Sunday: 11:30 AM – 8:00 PM']}",http://koinoodlebar.com/
1867,ChIJ-Wo_U80jyUwRA-BS9SINiRk,Lugano's,(450) 686-1888,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1500'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1500'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1500'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1500'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1500'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1500'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1500'}}], 'weekday_text': ['Monday: 3:00 – 9:00 PM', 'Tuesday: 3:00 – 9:00 PM', 'Wednesday: 3:00 – 9:00 PM', 'Thursday: 3:00 – 9:00 PM', 'Friday: 3:00 – 11:00 PM', 'Saturday: 3:00 – 11:00 PM', 'Sunday: 3:00 – 9:00 PM']}",http://www.luganos.ca/
1868,ChIJ4XBLP7ghyUwRbx1ArC6e4ck,The kitchen,(450) 662-6767,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 1, 'time': '2230'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2230'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2230'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1130'}}], 'weekday_text': ['Monday: 11:30 AM – 10:30 PM', 'Tuesday: 11:30 AM – 10:30 PM', 'Wednesday: 11:30 AM – 10:30 PM', 'Thursday: 11:30 AM – 12:00 AM', 'Friday: 11:30 AM – 12:00 AM', 'Saturday: 11:30 AM – 12:00 AM', 'Sunday: 11:30 AM – 12:00 AM']}",https://www.restaurantthekitchen.com/
1869,ChIJRbieLfYhyUwRyxQDaQOa-oY,Restaurant Au Biniou,(450) 667-3170,"{'open_now': False, 'periods': [{'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '1500'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '1500'}}, {'close': {'day': 6, 'time': '1800'}, 'open': {'day': 6, 'time': '1500'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: 3:00 – 6:00 PM', 'Friday: 3:00 – 6:00 PM', 'Saturday: 3:00 – 6:00 PM', 'Sunday: Closed']}",http://restaurantbiniou.com/
1870,ChIJ56c2GyEjyUwRpvjCa4YQc7w,Holy pizza,(450) 575-6225,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '0400'}, 'open': {'day': 0, 'time': '1800'}}, {'close': {'day': 3, 'time': '0400'}, 'open': {'day': 2, 'time': '1800'}}, {'close': {'day': 4, 'time': '0400'}, 'open': {'day': 3, 'time': '1800'}}, {'close': {'day': 5, 'time': '0400'}, 'open': {'day': 4, 'time': '1800'}}, {'close': {'day': 6, 'time': '0400'}, 'open': {'day': 5, 'time': '1800'}}, {'close': {'day': 0, 'time': '0400'}, 'open': {'day': 6, 'time': '1800'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 6:00 PM – 4:00 AM', 'Wednesday: 6:00 PM – 4:00 AM', 'Thursday: 6:00 PM – 4:00 AM', 'Friday: 6:00 PM – 4:00 AM', 'Saturday: 6:00 PM – 4:00 AM', 'Sunday: 6:00 PM – 4:00 AM']}",
1871,ChIJH9NyowQiyUwREi_lIxq2OZ4,Restaurant Pupusa Al Paso,(450) 903-0271,"{'open_now': False, 'periods': [{'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 11:00 AM – 7:00 PM', 'Thursday: 11:00 AM – 8:00 PM', 'Friday: 11:00 AM – 8:00 PM', 'Saturday: 11:00 AM – 8:00 PM', 'Sunday: Closed']}",
1872,ChIJU0SvePUhyUwR8inHi9F3gdw,Restaurant Vien Dong,(450) 629-1661,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1630'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1630'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1630'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1630'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1630'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1630'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 11:00 AM – 3:00 PM, 4:30 – 9:00 PM', 'Wednesday: 11:00 AM – 3:00 PM, 4:30 – 9:00 PM', 'Thursday: 11:00 AM – 3:00 PM, 4:30 – 9:00 PM', 'Friday: 11:00 AM – 3:00 PM, 4:30 – 10:00 PM', 'Saturday: 4:30 – 10:00 PM', 'Sunday: 4:30 – 9:00 PM']}",http://restaurantviendong.com/
